"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Not found","EmployeeRepSuite","Sat Nov 22 07:24:34 UTC 2025","passed","Sat Nov 22 07:24:34 UTC 2025","","TestEmployeeRep_GetByID","",""
"","585","Success","EventRepSuite","Sat Nov 22 07:24:35 UTC 2025","passed","Sat Nov 22 07:24:35 UTC 2025","","TestEventRep_Update","",""
"","1621","TestEventRep_AddArtworksToEvent","","Sat Nov 22 07:24:34 UTC 2025","passed","Sat Nov 22 07:24:36 UTC 2025","","EventRepSuite","",""
"","19","Not found","EmployeeRepSuite","Sat Nov 22 07:24:34 UTC 2025","passed","Sat Nov 22 07:24:34 UTC 2025","","TestEmployeeRep_GetByLogin","",""
"","1200","TestEventRep_GetArtworkIDs","","Sat Nov 22 07:24:34 UTC 2025","passed","Sat Nov 22 07:24:36 UTC 2025","","EventRepSuite","",""
"","15","Not found","CollectionRepSuite","Sat Nov 22 07:24:33 UTC 2025","passed","Sat Nov 22 07:24:33 UTC 2025","","TestCollectionRep_Update","",""
"","846","TestEventRep_GetCollectionsStat","","Sat Nov 22 07:24:34 UTC 2025","passed","Sat Nov 22 07:24:35 UTC 2025","","EventRepSuite","",""
"","214","TestUserRep_GetAllSubscribed","","Sat Nov 22 07:24:33 UTC 2025","passed","Sat Nov 22 07:24:34 UTC 2025","","UserRepSuite","",""
"","447","Success","EventRepSuite","Sat Nov 22 07:24:34 UTC 2025","passed","Sat Nov 22 07:24:35 UTC 2025","","TestEventRep_DeleteArtworkFromEvent","",""
"","18","Employee does not exist","EventRepSuite","Sat Nov 22 07:24:36 UTC 2025","passed","Sat Nov 22 07:24:36 UTC 2025","","TestEventRep_CheckEmployeeByID","",""
"","9","Not found","CollectionRepSuite","Sat Nov 22 07:24:33 UTC 2025","passed","Sat Nov 22 07:24:33 UTC 2025","","TestCollectionRep_Delete","",""
"","2004","TestEventRep_GetEventsOfArtworkOnDate","","Sat Nov 22 07:24:34 UTC 2025","passed","Sat Nov 22 07:24:36 UTC 2025","","EventRepSuite","",""
