"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","142","Success","EmployeeRepSuite","Wed Nov 19 13:09:10 UTC 2025","passed","Wed Nov 19 13:09:10 UTC 2025","","TestEmployeeRep_Add","",""
"","0","TestEventServ_GetAll","","Wed Nov 19 13:07:29 UTC 2025","passed","Wed Nov 19 13:07:29 UTC 2025","","EventServiceSuite","",""
"","121","Success","ArtworkRepSuite","Wed Nov 19 13:09:11 UTC 2025","passed","Wed Nov 19 13:09:11 UTC 2025","","TestArtworkRep_Add","",""
"","1889","TestEventRep_GetArtworkIDs","","Wed Nov 19 13:09:06 UTC 2025","passed","Wed Nov 19 13:09:08 UTC 2025","","EventRepSuite","",""
"","405","TestEmployeeRep_GetByID","","Wed Nov 19 13:09:10 UTC 2025","passed","Wed Nov 19 13:09:10 UTC 2025","","EmployeeRepSuite","",""
"","419","TestEmployeeRep_Add","","Wed Nov 19 13:09:10 UTC 2025","passed","Wed Nov 19 13:09:10 UTC 2025","","EmployeeRepSuite","",""
"","0","TestUserService_ChangeSubscribeToMailing","","Wed Nov 19 13:07:29 UTC 2025","passed","Wed Nov 19 13:07:29 UTC 2025","","UserServiceSuite","",""
"","52","Success","CollectionRepSuite","Wed Nov 19 13:09:11 UTC 2025","passed","Wed Nov 19 13:09:11 UTC 2025","","TestCollectionRep_Delete","",""
"","66","TestCollectionRep_Delete","","Wed Nov 19 13:09:11 UTC 2025","passed","Wed Nov 19 13:09:11 UTC 2025","","CollectionRepSuite","",""
"","1","TestCollectionServ_Update","","Wed Nov 19 13:07:28 UTC 2025","passed","Wed Nov 19 13:07:28 UTC 2025","","CollectionServiceSuite","",""
"","272","TestArtworkRep_Update","","Wed Nov 19 13:09:11 UTC 2025","passed","Wed Nov 19 13:09:11 UTC 2025","","ArtworkRepSuite","",""
"","71","Success","UserRepSuite","Wed Nov 19 13:09:10 UTC 2025","passed","Wed Nov 19 13:09:10 UTC 2025","","TestUserRep_Add","",""
"","17","Not found","AdminRepSuite","Wed Nov 19 13:09:11 UTC 2025","passed","Wed Nov 19 13:09:11 UTC 2025","","TestAdminRep_GetByLogin","",""
"","140","TestCollectionRep_Update","","Wed Nov 19 13:09:11 UTC 2025","passed","Wed Nov 19 13:09:11 UTC 2025","","CollectionRepSuite","",""
