"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","TestUserService_ChangeSubscribeToMailing","","Fri Sep 26 10:12:49 GMT 2025","passed","Fri Sep 26 10:12:49 GMT 2025","","UserServiceSuite","",""
"","216","TestUserRep_UpdateSubscribeToMailing","","Fri Sep 26 10:14:31 GMT 2025","passed","Fri Sep 26 10:14:31 GMT 2025","","UserRepSuite","",""
"","127","Empty result for artwork without events in date range","EventRepSuite","Fri Sep 26 10:14:29 GMT 2025","passed","Fri Sep 26 10:14:29 GMT 2025","","TestEventRep_GetEventsOfArtworkOnDate","",""
"","53","Duplicate error","AuthorRepSuite","Fri Sep 26 10:14:28 GMT 2025","passed","Fri Sep 26 10:14:28 GMT 2025","","TestAuthorRep_Add","",""
"","11","Not found","EventRepSuite","Fri Sep 26 10:14:30 GMT 2025","passed","Fri Sep 26 10:14:30 GMT 2025","","TestEventRep_SetNotValid","",""
"","275","Success","EmployeeRepSuite","Fri Sep 26 10:14:27 GMT 2025","passed","Fri Sep 26 10:14:27 GMT 2025","","TestEmployeeRep_GetAll","",""
"","92","TestCollectionRep_GetAll","","Fri Sep 26 10:14:32 GMT 2025","passed","Fri Sep 26 10:14:32 GMT 2025","","CollectionRepSuite","",""
"","1660","TestEventRep_Update","","Fri Sep 26 10:14:28 GMT 2025","passed","Fri Sep 26 10:14:30 GMT 2025","","EventRepSuite","",""
"","415","TestEmployeeRep_GetByLogin","","Fri Sep 26 10:14:27 GMT 2025","passed","Fri Sep 26 10:14:28 GMT 2025","","EmployeeRepSuite","",""
"","18","Not found","EventRepSuite","Fri Sep 26 10:14:30 GMT 2025","passed","Fri Sep 26 10:14:30 GMT 2025","","TestEventRep_GetArtworkIDs","",""
"","77","Duplicate login error","AdminRepSuite","Fri Sep 26 10:14:31 GMT 2025","passed","Fri Sep 26 10:14:32 GMT 2025","","TestAdminRep_Add","",""
"","167","TestEmployeeRep_GetByID","","Fri Sep 26 10:14:27 GMT 2025","passed","Fri Sep 26 10:14:27 GMT 2025","","EmployeeRepSuite","",""
"","341","Success","EventRepSuite","Fri Sep 26 10:14:30 GMT 2025","passed","Fri Sep 26 10:14:30 GMT 2025","","TestEventRep_AddArtworksToEvent","",""
"","111","TestAdminRep_GetAll","","Fri Sep 26 10:14:31 GMT 2025","passed","Fri Sep 26 10:14:32 GMT 2025","","AdminRepSuite","",""
"","86","Duplicate error","ArtworkRepSuite","Fri Sep 26 10:14:31 GMT 2025","passed","Fri Sep 26 10:14:31 GMT 2025","","TestArtworkRep_Add","",""
"","287","TestUserRep_Delete","","Fri Sep 26 10:14:31 GMT 2025","passed","Fri Sep 26 10:14:31 GMT 2025","","UserRepSuite","",""
