"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Not found","EmployeeRepSuite","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:48 UTC 2025","","TestEmployeeRep_Update","",""
"","244","TestArtworkRep_Delete","","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","ArtworkRepSuite","",""
"","0","TestSearcher_GetAllArtworks","","Wed Nov 19 09:54:12 UTC 2025","passed","Wed Nov 19 09:54:12 UTC 2025","","SearcherServiceSuite","",""
"","18","Not found","EmployeeRepSuite","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:48 UTC 2025","","TestEmployeeRep_GetByID","",""
"","1661","TestEventRep_AddArtworksToEvent","","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:50 UTC 2025","","EventRepSuite","",""
"","13","Not found","AuthorRepSuite","Wed Nov 19 09:55:52 UTC 2025","passed","Wed Nov 19 09:55:52 UTC 2025","","TestAuthorRep_Update","",""
"","980","Success with title filter","EventRepSuite","Wed Nov 19 09:55:49 UTC 2025","passed","Wed Nov 19 09:55:50 UTC 2025","","TestEventRep_GetAllEvents","",""
"","1","TestArtworkService_Delete","","Wed Nov 19 09:54:09 UTC 2025","passed","Wed Nov 19 09:54:09 UTC 2025","","ArtworkServiceSuite","",""
"","115","TestCollectionRep_Delete","","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","CollectionRepSuite","",""
"","16","Not found","EventRepSuite","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:48 UTC 2025","","TestEventRep_Delete","",""
"","247","TestUserRep_UpdateSubscribeToMailing","","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","UserRepSuite","",""
"","128","TestAuthorRep_Update","","Wed Nov 19 09:55:52 UTC 2025","passed","Wed Nov 19 09:55:52 UTC 2025","","AuthorRepSuite","",""
"","102","Duplicate login error","AdminRepSuite","Wed Nov 19 09:55:52 UTC 2025","passed","Wed Nov 19 09:55:52 UTC 2025","","TestAdminRep_Update","",""
"","699","TestEventRep_GetByID","","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:49 UTC 2025","","EventRepSuite","",""
"","18","Not found","ArtworkRepSuite","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","TestArtworkRep_Delete","",""
"","48","Success","AuthorRepSuite","Wed Nov 19 09:55:52 UTC 2025","passed","Wed Nov 19 09:55:52 UTC 2025","","TestAuthorRep_GetByID","",""
"","73","Duplicate login error","UserRepSuite","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","TestUserRep_Add","",""
"","1","TestEventServ_GetAll","","Wed Nov 19 09:54:12 UTC 2025","passed","Wed Nov 19 09:54:12 UTC 2025","","EventServiceSuite","",""
"","1","TestAuthAdmin_VerifyByToken","","Wed Nov 19 09:54:09 UTC 2025","passed","Wed Nov 19 09:54:09 UTC 2025","","AuthAdminServiceSuite","",""
"","411","TestEmployeeRep_Add","","Wed Nov 19 09:55:47 UTC 2025","passed","Wed Nov 19 09:55:48 UTC 2025","","EmployeeRepSuite","",""
"","1","TestAdminService_GetAllUsers","","Wed Nov 19 09:54:09 UTC 2025","passed","Wed Nov 19 09:54:09 UTC 2025","","AdminServiceSuite","",""
"","4","TestSearcher_GetAllEvents","","Wed Nov 19 09:54:12 UTC 2025","passed","Wed Nov 19 09:54:12 UTC 2025","","SearcherServiceSuite","",""
"","43","Duplicate error","AuthorRepSuite","Wed Nov 19 09:55:52 UTC 2025","passed","Wed Nov 19 09:55:52 UTC 2025","","TestAuthorRep_Add","",""
"","137","Success with title filter","ArtworkRepSuite","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:52 UTC 2025","","TestArtworkRep_GetAllArtworks","",""
"","1","TestAuthAdmin_LoginAdmin","","Wed Nov 19 09:54:09 UTC 2025","passed","Wed Nov 19 09:54:09 UTC 2025","","AuthAdminServiceSuite","",""
"","40","Success","CollectionRepSuite","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","TestCollectionRep_Delete","",""
"","14","Author not found error","ArtworkRepSuite","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","TestArtworkRep_Add","",""
"","2","TestBuyTicketsServ_GetBuyTicketTransactionDuration","","Wed Nov 19 09:54:10 UTC 2025","passed","Wed Nov 19 09:54:10 UTC 2025","","BuyTicketsServiceSuite","",""
"","0","TestAuthZ_Authz_GetEmployeeID","","Wed Nov 19 09:54:09 UTC 2025","passed","Wed Nov 19 09:54:09 UTC 2025","","AuthZServiceSuite","",""
"","144","Employee exists","EventRepSuite","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:48 UTC 2025","","TestEventRep_CheckEmployeeByID","",""
"","241","Success","EmployeeRepSuite","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:48 UTC 2025","","TestEmployeeRep_GetAll","",""
"","16","Employee does not exist","EventRepSuite","Wed Nov 19 09:55:48 UTC 2025","passed","Wed Nov 19 09:55:48 UTC 2025","","TestEventRep_CheckEmployeeByID","",""
"","16","Not found","UserRepSuite","Wed Nov 19 09:55:51 UTC 2025","passed","Wed Nov 19 09:55:51 UTC 2025","","TestUserRep_GetByID","",""
