"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29","Update function returns error","CollectionRepSuite","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","TestCollectionRep_Update","",""
"","224","TestUserRep_UpdateSubscribeToMailing","","Sat Sep 27 07:45:44 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","UserRepSuite","",""
"","176","Success","EmployeeRepSuite","Sat Sep 27 07:45:41 GMT 2025","passed","Sat Sep 27 07:45:41 GMT 2025","","TestEmployeeRep_Update","",""
"","283","TestArtworkRep_Update","","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","ArtworkRepSuite","",""
"","17","Author not found error","ArtworkRepSuite","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","TestArtworkRep_Add","",""
"","47","Success","AuthorRepSuite","Sat Sep 27 07:45:44 GMT 2025","passed","Sat Sep 27 07:45:44 GMT 2025","","TestAuthorRep_Add","",""
"","119","Empty result for artwork without events in date range","EventRepSuite","Sat Sep 27 07:45:42 GMT 2025","passed","Sat Sep 27 07:45:42 GMT 2025","","TestEventRep_GetEventsOfArtworkOnDate","",""
"","265","Artwork not found","EventRepSuite","Sat Sep 27 07:45:44 GMT 2025","passed","Sat Sep 27 07:45:44 GMT 2025","","TestEventRep_AddArtworksToEvent","",""
"","134","TestCollectionRep_Update","","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","CollectionRepSuite","",""
"","1572","TestEventRep_Delete","","Sat Sep 27 07:45:41 GMT 2025","passed","Sat Sep 27 07:45:43 GMT 2025","","EventRepSuite","",""
"","141","Employee exists","EventRepSuite","Sat Sep 27 07:45:41 GMT 2025","passed","Sat Sep 27 07:45:42 GMT 2025","","TestEventRep_CheckEmployeeByID","",""
"","565","Success","EventRepSuite","Sat Sep 27 07:45:42 GMT 2025","passed","Sat Sep 27 07:45:42 GMT 2025","","TestEventRep_Update","",""
"","48","Success","AuthorRepSuite","Sat Sep 27 07:45:44 GMT 2025","passed","Sat Sep 27 07:45:44 GMT 2025","","TestAuthorRep_Update","",""
"","0","TestAuthAdmin_LoginAdmin","","Sat Sep 27 07:44:00 GMT 2025","passed","Sat Sep 27 07:44:00 GMT 2025","","AuthAdminServiceSuite","",""
"","22","Not found","AdminRepSuite","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","TestAdminRep_GetByLogin","",""
"","16","Not found","AuthorRepSuite","Sat Sep 27 07:45:44 GMT 2025","passed","Sat Sep 27 07:45:44 GMT 2025","","TestAuthorRep_GetByID","",""
"","18","Not found","UserRepSuite","Sat Sep 27 07:45:44 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","TestUserRep_Delete","",""
"","0","TestEventService_DeleteArtworkFromEvent","","Sat Sep 27 07:44:02 GMT 2025","passed","Sat Sep 27 07:44:02 GMT 2025","","EventServiceSuite","",""
"","9","Not found","CollectionRepSuite","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","TestCollectionRep_Update","",""
"","8","Author not found","AuthorRepSuite","Sat Sep 27 07:45:44 GMT 2025","passed","Sat Sep 27 07:45:44 GMT 2025","","TestAuthorRep_HasArtworks","",""
"","127","Success with title filter","ArtworkRepSuite","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","TestArtworkRep_GetAllArtworks","",""
"","1","TestAdminService_GetAllEmployees","","Sat Sep 27 07:44:00 GMT 2025","passed","Sat Sep 27 07:44:00 GMT 2025","","AdminServiceSuite","",""
"","0","TestAuthZ_Authz_GetAdminID","","Sat Sep 27 07:44:00 GMT 2025","passed","Sat Sep 27 07:44:00 GMT 2025","","AuthZServiceSuite","",""
"","1","TestEventService_GetArtworksFromEvent","","Sat Sep 27 07:44:02 GMT 2025","passed","Sat Sep 27 07:44:02 GMT 2025","","EventServiceSuite","",""
"","111","Success","AdminRepSuite","Sat Sep 27 07:45:45 GMT 2025","passed","Sat Sep 27 07:45:45 GMT 2025","","TestAdminRep_GetAll","",""
