"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","138","Duplicate login error","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_Update","",""
"","114","Success","AdminRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAdminRep_GetAll","",""
"","78","Duplicate login error","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_Add","",""
"","71","Success","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_GetByID","",""
"","87","Success","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_GetAllSubscribed","",""
"","18","Not found","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_GetByID","",""
"","70","Success","AdminRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAdminRep_GetByLogin","",""
"","239","TestUserRep_GetByLogin","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","UserRepSuite","",""
"","149","TestUserRep_Add","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","UserRepSuite","",""
"","122","TestUserRep_GetAll","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","UserRepSuite","",""
"","136","TestAdminRep_Add","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","AdminRepSuite","",""
"","20","Not found","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_GetByLogin","",""
"","109","Duplicate login error","AdminRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAdminRep_Update","",""
"","19","Not found","AuthorRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAuthorRep_Delete","",""
"","16","Not found","AuthorRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAuthorRep_GetByID","",""
"","82","TestAuthorRep_GetAll","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","AuthorRepSuite","",""
"","88","TestAuthorRep_HasArtworks","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","AuthorRepSuite","",""
"","44","Duplicate login error","AdminRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAdminRep_Add","",""
"","18","Not found","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_Delete","",""
"","89","TestUserRep_Delete","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","UserRepSuite","",""
"","69","Success","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_GetByLogin","",""
"","7","Not found","AuthorRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAuthorRep_Update","",""
"","22","Update function returns error","AuthorRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAuthorRep_Update","",""
"","109","TestAdminRep_Update","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","AdminRepSuite","",""
"","258","TestUserRep_Update","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","UserRepSuite","",""
"","84","Success - disable subscription","UserRepSuite","Wed Sep 24 10:16:08 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","299","TestUserRep_GetAllSubscribed","","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","UserRepSuite","",""
"","102","Success","UserRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_Update","",""
"","71","Success","UserRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:08 GMT 2025","","TestUserRep_Delete","",""
"","50","Success","AuthorRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAuthorRep_Update","",""
"","48","Success","AuthorRepSuite","Wed Sep 24 10:16:07 GMT 2025","passed","Wed Sep 24 10:16:07 GMT 2025","","TestAuthorRep_Add","",""
