"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","TestAdminService_GetAllUsers","","Wed Nov 19 13:07:02 UTC 2025","passed","Wed Nov 19 13:07:02 UTC 2025","","AdminServiceSuite","",""
"","1","TestUserService_GetSelf","","Wed Nov 19 13:07:06 UTC 2025","passed","Wed Nov 19 13:07:06 UTC 2025","","UserServiceSuite","",""
"","1","TestAdminService_ChangeEmployeeRights","","Wed Nov 19 13:07:02 UTC 2025","passed","Wed Nov 19 13:07:02 UTC 2025","","AdminServiceSuite","",""
"","0","TestAuthZ_Authz_GetUserID","","Wed Nov 19 13:07:03 UTC 2025","passed","Wed Nov 19 13:07:03 UTC 2025","","AuthZServiceSuite","",""
"","2","TestBuyTicketsServ_GetAllTicketPurchasesOfUser","","Wed Nov 19 13:07:04 UTC 2025","passed","Wed Nov 19 13:07:04 UTC 2025","","BuyTicketsServiceSuite","",""
"","1","TestAuthEmployee_LoginEmployee","","Wed Nov 19 13:07:03 UTC 2025","passed","Wed Nov 19 13:07:03 UTC 2025","","AuthEmployeeServiceSuite","",""
"","1","TestEventService_AddArtworksToEvent","","Wed Nov 19 13:07:05 UTC 2025","passed","Wed Nov 19 13:07:05 UTC 2025","","EventServiceSuite","",""
"","1","TestArtworkService_Add","","Wed Nov 19 13:07:03 UTC 2025","passed","Wed Nov 19 13:07:03 UTC 2025","","ArtworkServiceSuite","",""
"","0","TestEventService_GetArtworksFromEvent","","Wed Nov 19 13:07:05 UTC 2025","passed","Wed Nov 19 13:07:05 UTC 2025","","EventServiceSuite","",""
"","0","TestAuthAdmin_VerifyByToken","","Wed Nov 19 13:07:03 UTC 2025","passed","Wed Nov 19 13:07:03 UTC 2025","","AuthAdminServiceSuite","",""
"","0","TestAdminService_GetAllEmployees","","Wed Nov 19 13:07:02 UTC 2025","passed","Wed Nov 19 13:07:02 UTC 2025","","AdminServiceSuite","",""
"","1","TestCollectionServ_GetAll","","Wed Nov 19 13:07:04 UTC 2025","passed","Wed Nov 19 13:07:04 UTC 2025","","CollectionServiceSuite","",""
"","0","TestSearcher_GetAllEvents","","Wed Nov 19 13:07:06 UTC 2025","passed","Wed Nov 19 13:07:06 UTC 2025","","SearcherServiceSuite","",""
"","1","TestAuthUser_LoginUser","","Wed Nov 19 13:07:03 UTC 2025","passed","Wed Nov 19 13:07:03 UTC 2025","","AuthUserServiceSuite","",""
"","0","TestAuthorServ_GetAll","","Wed Nov 19 13:07:04 UTC 2025","passed","Wed Nov 19 13:07:04 UTC 2025","","AuthorServiceSuite","",""
"","0","TestEventServ_GetAll","","Wed Nov 19 13:07:05 UTC 2025","passed","Wed Nov 19 13:07:05 UTC 2025","","EventServiceSuite","",""
"","1","TestBuyTicketsServ_CancelBuyTicket","","Wed Nov 19 13:07:04 UTC 2025","passed","Wed Nov 19 13:07:04 UTC 2025","","BuyTicketsServiceSuite","",""
"","0","TestArtworkServ_GetAll","","Wed Nov 19 13:07:03 UTC 2025","passed","Wed Nov 19 13:07:03 UTC 2025","","ArtworkServiceSuite","",""
"","0","TestSearcher_GetEvent","","Wed Nov 19 13:07:06 UTC 2025","passed","Wed Nov 19 13:07:06 UTC 2025","","SearcherServiceSuite","",""
"","1","TestAuthorServ_Add","","Wed Nov 19 13:07:04 UTC 2025","passed","Wed Nov 19 13:07:04 UTC 2025","","AuthorServiceSuite","",""
