"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42","Duplicate error","AuthorRepSuite","Wed Nov 19 10:07:37 UTC 2025","passed","Wed Nov 19 10:07:37 UTC 2025","","TestAuthorRep_Add","",""
"","141","Duplicate login error","UserRepSuite","Wed Nov 19 10:07:36 UTC 2025","passed","Wed Nov 19 10:07:37 UTC 2025","","TestUserRep_Update","",""
"","596","Success","EventRepSuite","Wed Nov 19 10:07:37 UTC 2025","passed","Wed Nov 19 10:07:37 UTC 2025","","TestEventRep_Update","",""
"","1","TestAuthUser_LoginUser","","Wed Nov 19 10:05:56 UTC 2025","passed","Wed Nov 19 10:05:56 UTC 2025","","AuthUserServiceSuite","",""
"","14","Not found","EmployeeRepSuite","Wed Nov 19 10:07:41 UTC 2025","passed","Wed Nov 19 10:07:41 UTC 2025","","TestEmployeeRep_Update","",""
"","90","Update function returns error","EmployeeRepSuite","Wed Nov 19 10:07:41 UTC 2025","passed","Wed Nov 19 10:07:41 UTC 2025","","TestEmployeeRep_Update","",""
"","69","Success","AdminRepSuite","Wed Nov 19 10:07:36 UTC 2025","passed","Wed Nov 19 10:07:36 UTC 2025","","TestAdminRep_GetAll","",""
"","176","Success with empty filter","ArtworkRepSuite","Wed Nov 19 10:07:41 UTC 2025","passed","Wed Nov 19 10:07:41 UTC 2025","","TestArtworkRep_GetAllArtworks","",""
"","73","Duplicate login error","UserRepSuite","Wed Nov 19 10:07:36 UTC 2025","passed","Wed Nov 19 10:07:36 UTC 2025","","TestUserRep_Add","",""
"","523","Success with date range filter","EventRepSuite","Wed Nov 19 10:07:40 UTC 2025","passed","Wed Nov 19 10:07:40 UTC 2025","","TestEventRep_GetAllEvents","",""
"","869","TestEventRep_GetCollectionsStat","","Wed Nov 19 10:07:37 UTC 2025","passed","Wed Nov 19 10:07:38 UTC 2025","","EventRepSuite","",""
"","175","Empty result for event without artworks","EventRepSuite","Wed Nov 19 10:07:39 UTC 2025","passed","Wed Nov 19 10:07:39 UTC 2025","","TestEventRep_GetArtworkIDs","",""
"","44","Success","CollectionRepSuite","Wed Nov 19 10:07:40 UTC 2025","passed","Wed Nov 19 10:07:40 UTC 2025","","TestCollectionRep_GetByID","",""
"","1","TestArtworkService_Update","","Wed Nov 19 10:05:56 UTC 2025","passed","Wed Nov 19 10:05:56 UTC 2025","","ArtworkServiceSuite","",""
