"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","59","TestUserRep_GetAll","","Sat Sep 20 18:04:25 GMT 2025","passed","Sat Sep 20 18:04:25 GMT 2025","","UserRepSuite","",""
"","0","TestUserService_GetSelf","","Sat Sep 20 18:02:54 GMT 2025","passed","Sat Sep 20 18:02:54 GMT 2025","","UserServiceSuite","",""
"","1","TestUserService_ChangeSubscribeToMailing","","Sat Sep 20 18:02:54 GMT 2025","passed","Sat Sep 20 18:02:54 GMT 2025","","UserServiceSuite","",""
