"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","220","TestUserRep_GetByID","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","UserRepSuite","",""
"","67","Success","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_Add","",""
"","12","Not found","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_Update","",""
"","101","Has artworks - true","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_HasArtworks","",""
"","44","Duplicate error","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_Add","",""
"","17","Not found","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_GetByID","",""
"","18","Not found","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_Update","",""
"","111","Success","UserRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_Update","",""
"","210","TestAuthorRep_GetByID","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","AuthorRepSuite","",""
"","106","Duplicate login error","AdminRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAdminRep_Update","",""
"","129","TestUserRep_GetAll","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","UserRepSuite","",""
"","52","Success","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_Delete","",""
"","31","Has artworks - false","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_HasArtworks","",""
"","330","TestUserRep_Add","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","UserRepSuite","",""
"","259","TestUserRep_UpdateSubscribeToMailing","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","UserRepSuite","",""
"","89","Success","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_Update","",""
"","77","Duplicate login error","AdminRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAdminRep_Add","",""
"","73","Success","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_GetByID","",""
"","149","Duplicate login error","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_Update","",""
"","89","TestAdminRep_GetByID","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","AdminRepSuite","",""
"","9","Not found","AdminRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAdminRep_GetByLogin","",""
"","18","Not found","AdminRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAdminRep_GetByID","",""
"","133","TestAuthorRep_Update","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","AuthorRepSuite","",""
"","32","Update function returns error","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_Update","",""
"","116","Success","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_GetAllSubscribed","",""
"","51","Success","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_GetByID","",""
"","93","TestUserRep_Delete","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","UserRepSuite","",""
"","122","Success - disable subscription","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","140","TestAdminRep_GetByLogin","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","AdminRepSuite","",""
"","75","Success","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_GetByLogin","",""
"","189","TestUserRep_GetByLogin","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","UserRepSuite","",""
"","213","TestAuthorRep_Delete","","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","AuthorRepSuite","",""
"","41","Duplicate login error","UserRepSuite","Wed Sep 24 10:19:29 GMT 2025","passed","Wed Sep 24 10:19:29 GMT 2025","","TestUserRep_Add","",""
"","20","Not found","AuthorRepSuite","Wed Sep 24 10:19:28 GMT 2025","passed","Wed Sep 24 10:19:28 GMT 2025","","TestAuthorRep_Delete","",""
