"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","560","Success","EventRepSuite","Wed Nov 19 13:12:58 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","TestEventRep_Update","",""
"","2006","TestEventRep_Update","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","EventRepSuite","",""
"","18","Not found","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_GetByID","",""
"","1","TestEventService_Update","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","EventServiceSuite","",""
"","135","Update function returns error","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_Update","",""
"","0","TestAuthEmployee_RegisterEmployee","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthEmployeeServiceSuite","",""
"","43","Collection not found error","ArtworkRepSuite","Wed Nov 19 13:13:01 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","TestArtworkRep_Add","",""
"","1","TestArtworkService_Add","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","ArtworkServiceSuite","",""
"","17","Not found","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_Update","",""
"","17","Not found","ArtworkRepSuite","Wed Nov 19 13:13:01 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","TestArtworkRep_Delete","",""
"","137","Employee exists","EventRepSuite","Wed Nov 19 13:12:58 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","TestEventRep_CheckEmployeeByID","",""
"","116","TestCollectionRep_GetByID","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","CollectionRepSuite","",""
"","48","Success","CollectionRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestCollectionRep_Delete","",""
"","214","Empty result for event without artworks","EventRepSuite","Wed Nov 19 13:12:58 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","TestEventRep_GetArtworkIDs","",""
"","0","TestAuthorServ_Add","","Wed Nov 19 13:11:16 UTC 2025","passed","Wed Nov 19 13:11:16 UTC 2025","","AuthorServiceSuite","",""
"","1","TestSearcher_GetAllEvents","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","SearcherServiceSuite","",""
"","125","TestCollectionRep_Update","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","CollectionRepSuite","",""
"","1","TestMailingService_SendMailToAllUsers","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","MailingServiceSuite","",""
"","0","TestEventService_DeleteArtworkFromEvent","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","EventServiceSuite","",""
"","10","Not found","CollectionRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestCollectionRep_GetByID","",""
"","1","TestAuthAdmin_LoginAdmin","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthAdminServiceSuite","",""
"","22","Update function returns error","AuthorRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestAuthorRep_Update","",""
"","51","Success","AuthorRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestAuthorRep_Add","",""
"","1","TestCollectionServ_Update","","Wed Nov 19 13:11:16 UTC 2025","passed","Wed Nov 19 13:11:16 UTC 2025","","CollectionServiceSuite","",""
"","360","TestArtworkRep_GetAllArtworks","","Wed Nov 19 13:13:00 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","ArtworkRepSuite","",""
"","1999","TestEventRep_GetEventsOfArtworkOnDate","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","EventRepSuite","",""
"","842","TestEventRep_GetCollectionsStat","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","EventRepSuite","",""
"","181","Success","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_Update","",""
"","550","TestEventRep_SetNotValid","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","EventRepSuite","",""
"","117","Event not found","EventRepSuite","Wed Nov 19 13:12:58 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","TestEventRep_AddArtworksToEvent","",""
"","17","Not found","AdminRepSuite","Wed Nov 19 13:13:01 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","TestAdminRep_GetByID","",""
"","704","TestEventRep_CheckEmployeeByID","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","EventRepSuite","",""
"","131","TestAuthorRep_HasArtworks","","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","AuthorRepSuite","",""
"","72","TestAdminRep_Add","","Wed Nov 19 13:13:01 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","AdminRepSuite","",""
"","8","Not found","AdminRepSuite","Wed Nov 19 13:13:01 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","TestAdminRep_GetByLogin","",""
"","0","TestAuthEmployee_VerifyByToken","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthEmployeeServiceSuite","",""
"","28","Update function returns error","CollectionRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestCollectionRep_Update","",""
"","7","Not found","AuthorRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestAuthorRep_Update","",""
"","457","Success","EventRepSuite","Wed Nov 19 13:12:58 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","TestEventRep_DeleteArtworkFromEvent","",""
"","74","Success","AdminRepSuite","Wed Nov 19 13:13:01 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","TestAdminRep_GetByID","",""
"","241","TestUserRep_UpdateSubscribeToMailing","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","UserRepSuite","",""
"","0","TestAuthZ_Authz_GetUserID","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthZServiceSuite","",""
"","1","TestSearcher_GetCollectionsStat","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","SearcherServiceSuite","",""
"","0","TestAuthZ_Authz_GetEmployeeID","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthZServiceSuite","",""
"","1","TestCollectionServ_Delete","","Wed Nov 19 13:11:16 UTC 2025","passed","Wed Nov 19 13:11:16 UTC 2025","","CollectionServiceSuite","",""
"","5","TestSearcher_GetEvent","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","SearcherServiceSuite","",""
"","103","Success","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_Delete","",""
"","0","TestAuthAdmin_VerifyByToken","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthAdminServiceSuite","",""
"","16","Not found","EventRepSuite","Wed Nov 19 13:12:58 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","TestEventRep_SetNotValid","",""
"","3","TestBuyTicketsServ_BuyTicket","","Wed Nov 19 13:11:16 UTC 2025","passed","Wed Nov 19 13:11:16 UTC 2025","","BuyTicketsServiceSuite","",""
"","0","TestAuthorServ_Update","","Wed Nov 19 13:11:16 UTC 2025","passed","Wed Nov 19 13:11:16 UTC 2025","","AuthorServiceSuite","",""
"","14","Not found","UserRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestUserRep_Update","",""
"","15","Not found","AuthorRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestAuthorRep_GetByID","",""
"","51","Success","CollectionRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestCollectionRep_Add","",""
"","398","TestEmployeeRep_Add","","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","EmployeeRepSuite","",""
"","1588","TestEventRep_AddArtworksToEvent","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","EventRepSuite","",""
"","50","Success","AuthorRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestAuthorRep_Delete","",""
"","1361","TestEventRep_Add","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","EventRepSuite","",""
"","136","Success","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_GetByLogin","",""
"","14","Not found","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_Delete","",""
"","1","TestEventService_GetArtworksFromEvent","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","EventServiceSuite","",""
"","0","TestAuthEmployee_LoginEmployee","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthEmployeeServiceSuite","",""
"","77","TestAuthorRep_GetAll","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","AuthorRepSuite","",""
"","103","TestArtworkRep_Delete","","Wed Nov 19 13:13:00 UTC 2025","passed","Wed Nov 19 13:13:01 UTC 2025","","ArtworkRepSuite","",""
"","183","TestUserRep_Delete","","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","UserRepSuite","",""
"","159","TestEmployeeRep_GetByLogin","","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","EmployeeRepSuite","",""
"","0","TestAuthUser_RegisterUser","","Wed Nov 19 13:11:15 UTC 2025","passed","Wed Nov 19 13:11:15 UTC 2025","","AuthUserServiceSuite","",""
"","103","Success - disable subscription","UserRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","149","Success","EmployeeRepSuite","Wed Nov 19 13:12:56 UTC 2025","passed","Wed Nov 19 13:12:56 UTC 2025","","TestEmployeeRep_GetByID","",""
"","500","Artwork not found","EventRepSuite","Wed Nov 19 13:12:58 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","TestEventRep_AddArtworksToEvent","",""
"","516","Success","EventRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:58 UTC 2025","","TestEventRep_GetByID","",""
"","686","Success with empty filter","EventRepSuite","Wed Nov 19 13:12:59 UTC 2025","passed","Wed Nov 19 13:12:59 UTC 2025","","TestEventRep_GetAllEvents","",""
"","1","TestEventService_AddArtworksToEvent","","Wed Nov 19 13:11:17 UTC 2025","passed","Wed Nov 19 13:11:17 UTC 2025","","EventServiceSuite","",""
"","50","Success","AuthorRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestAuthorRep_GetByID","",""
"","15","Not found","UserRepSuite","Wed Nov 19 13:12:57 UTC 2025","passed","Wed Nov 19 13:12:57 UTC 2025","","TestUserRep_Delete","",""
