"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","522","Duplicate error","EventRepSuite","Sat Sep 27 06:04:37 GMT 2025","passed","Sat Sep 27 06:04:37 GMT 2025","","TestEventRep_Add","",""
"","85","Success","AuthorRepSuite","Sat Sep 27 06:04:36 GMT 2025","passed","Sat Sep 27 06:04:36 GMT 2025","","TestAuthorRep_Update","",""
"","85","Success","CollectionRepSuite","Sat Sep 27 06:04:40 GMT 2025","passed","Sat Sep 27 06:04:40 GMT 2025","","TestCollectionRep_Update","",""
"","75","Event not found","EventRepSuite","Sat Sep 27 06:04:39 GMT 2025","passed","Sat Sep 27 06:04:39 GMT 2025","","TestEventRep_AddArtworksToEvent","",""
"","653","Success with title filter","EventRepSuite","Sat Sep 27 06:04:39 GMT 2025","passed","Sat Sep 27 06:04:39 GMT 2025","","TestEventRep_GetAllEvents","",""
"","123","TestUserRep_GetAllSubscribed","","Sat Sep 27 06:04:40 GMT 2025","passed","Sat Sep 27 06:04:40 GMT 2025","","UserRepSuite","",""
"","11","Not found","UserRepSuite","Sat Sep 27 06:04:40 GMT 2025","passed","Sat Sep 27 06:04:40 GMT 2025","","TestUserRep_GetByID","",""
"","185","Success","EmployeeRepSuite","Sat Sep 27 06:04:36 GMT 2025","passed","Sat Sep 27 06:04:36 GMT 2025","","TestEmployeeRep_Update","",""
"","407","Duplicate artwork error","EventRepSuite","Sat Sep 27 06:04:39 GMT 2025","passed","Sat Sep 27 06:04:39 GMT 2025","","TestEventRep_AddArtworksToEvent","",""
"","104","Success","EmployeeRepSuite","Sat Sep 27 06:04:36 GMT 2025","passed","Sat Sep 27 06:04:36 GMT 2025","","TestEmployeeRep_Delete","",""
"","78","Duplicate login error","UserRepSuite","Sat Sep 27 06:04:40 GMT 2025","passed","Sat Sep 27 06:04:40 GMT 2025","","TestUserRep_Update","",""
"","14","Not found","EventRepSuite","Sat Sep 27 06:04:38 GMT 2025","passed","Sat Sep 27 06:04:38 GMT 2025","","TestEventRep_GetArtworkIDs","",""
"","18","Not found","ArtworkRepSuite","Sat Sep 27 06:04:41 GMT 2025","passed","Sat Sep 27 06:04:41 GMT 2025","","TestArtworkRep_Delete","",""
"","32","Update function returns error","AuthorRepSuite","Sat Sep 27 06:04:36 GMT 2025","passed","Sat Sep 27 06:04:36 GMT 2025","","TestAuthorRep_Update","",""
"","178","Duplicate login error","EmployeeRepSuite","Sat Sep 27 06:04:37 GMT 2025","passed","Sat Sep 27 06:04:37 GMT 2025","","TestEmployeeRep_Update","",""
