"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","621","Success","EventRepSuite","Sat Nov 22 08:34:15 UTC 2025","passed","Sat Nov 22 08:34:16 UTC 2025","","TestEventRep_GetCollectionsStat","",""
"","616","Duplicate artwork error","EventRepSuite","Sat Nov 22 08:34:15 UTC 2025","passed","Sat Nov 22 08:34:16 UTC 2025","","TestEventRep_AddArtworksToEvent","",""
"","546","TestEventRep_SetNotValid","","Sat Nov 22 08:34:15 UTC 2025","passed","Sat Nov 22 08:34:15 UTC 2025","","EventRepSuite","",""
"","12","Employee not found error","EventRepSuite","Sat Nov 22 08:34:17 UTC 2025","passed","Sat Nov 22 08:34:17 UTC 2025","","TestEventRep_Add","",""
"","112","TestAdminRep_GetAll","","Sat Nov 22 08:34:18 UTC 2025","passed","Sat Nov 22 08:34:18 UTC 2025","","AdminRepSuite","",""
"","16","Not found","EventRepSuite","Sat Nov 22 08:34:15 UTC 2025","passed","Sat Nov 22 08:34:15 UTC 2025","","TestEventRep_SetNotValid","",""
"","228","Success with empty filter","ArtworkRepSuite","Sat Nov 22 08:34:13 UTC 2025","passed","Sat Nov 22 08:34:13 UTC 2025","","TestArtworkRep_GetAllArtworks","",""
"","184","TestEmployeeRep_GetByLogin","","Sat Nov 22 08:34:14 UTC 2025","passed","Sat Nov 22 08:34:14 UTC 2025","","EmployeeRepSuite","",""
"","139","Employee exists","EventRepSuite","Sat Nov 22 08:34:15 UTC 2025","passed","Sat Nov 22 08:34:15 UTC 2025","","TestEventRep_CheckEmployeeByID","",""
"","8","Not found","UserRepSuite","Sat Nov 22 08:34:14 UTC 2025","passed","Sat Nov 22 08:34:14 UTC 2025","","TestUserRep_Update","",""
"","122","Empty result for artwork without events in date range","EventRepSuite","Sat Nov 22 08:34:16 UTC 2025","passed","Sat Nov 22 08:34:16 UTC 2025","","TestEventRep_GetEventsOfArtworkOnDate","",""
"","29","Has artworks - false","AuthorRepSuite","Sat Nov 22 08:34:14 UTC 2025","passed","Sat Nov 22 08:34:14 UTC 2025","","TestAuthorRep_HasArtworks","",""
"","194","TestAuthorRep_GetByID","","Sat Nov 22 08:34:14 UTC 2025","passed","Sat Nov 22 08:34:15 UTC 2025","","AuthorRepSuite","",""
"","10","Not found","AuthorRepSuite","Sat Nov 22 08:34:15 UTC 2025","passed","Sat Nov 22 08:34:15 UTC 2025","","TestAuthorRep_Delete","",""
"","125","Success","UserRepSuite","Sat Nov 22 08:34:13 UTC 2025","passed","Sat Nov 22 08:34:14 UTC 2025","","TestUserRep_GetAllSubscribed","",""
