"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","159","TestUserRep_Add","","Sun Nov 02 21:03:55 GMT 2025","passed","Sun Nov 02 21:03:55 GMT 2025","","UserRepSuite","",""
"","0","TestAuthZ_Authz_GetAdminID","","Sun Nov 02 21:02:21 GMT 2025","passed","Sun Nov 02 21:02:21 GMT 2025","","AuthZServiceSuite","",""
"","122","TestAuthorRep_Update","","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","AuthorRepSuite","",""
"","39","Success","AuthorRepSuite","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","TestAuthorRep_GetByID","",""
"","342","Success","EventRepSuite","Sun Nov 02 21:03:57 GMT 2025","passed","Sun Nov 02 21:03:57 GMT 2025","","TestEventRep_AddArtworksToEvent","",""
"","70","Success","AdminRepSuite","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","TestAdminRep_GetByID","",""
"","502","Duplicate error","EventRepSuite","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:57 GMT 2025","","TestEventRep_Add","",""
"","109","Success - disable subscription","UserRepSuite","Sun Nov 02 21:03:55 GMT 2025","passed","Sun Nov 02 21:03:55 GMT 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","285","TestEventRep_Delete","","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:57 GMT 2025","","EventRepSuite","",""
"","15","Not found","ArtworkRepSuite","Sun Nov 02 21:04:00 GMT 2025","passed","Sun Nov 02 21:04:00 GMT 2025","","TestArtworkRep_Update","",""
"","0","TestCollectionServ_Delete","","Sun Nov 02 21:02:22 GMT 2025","passed","Sun Nov 02 21:02:22 GMT 2025","","CollectionServiceSuite","",""
"","141","Employee exists","EventRepSuite","Sun Nov 02 21:03:57 GMT 2025","passed","Sun Nov 02 21:03:57 GMT 2025","","TestEventRep_CheckEmployeeByID","",""
"","409","Update function returns error","EventRepSuite","Sun Nov 02 21:03:58 GMT 2025","passed","Sun Nov 02 21:03:59 GMT 2025","","TestEventRep_Update","",""
"","0","TestEventService_Add","","Sun Nov 02 21:02:23 GMT 2025","passed","Sun Nov 02 21:02:23 GMT 2025","","EventServiceSuite","",""
"","1","TestAuthUser_LoginUser","","Sun Nov 02 21:02:21 GMT 2025","passed","Sun Nov 02 21:02:21 GMT 2025","","AuthUserServiceSuite","",""
"","630","Duplicate artwork error","EventRepSuite","Sun Nov 02 21:03:57 GMT 2025","passed","Sun Nov 02 21:03:58 GMT 2025","","TestEventRep_AddArtworksToEvent","",""
"","125","TestEmployeeRep_Delete","","Sun Nov 02 21:03:55 GMT 2025","passed","Sun Nov 02 21:03:55 GMT 2025","","EmployeeRepSuite","",""
"","105","Success","ArtworkRepSuite","Sun Nov 02 21:03:59 GMT 2025","passed","Sun Nov 02 21:04:00 GMT 2025","","TestArtworkRep_Add","",""
"","2349","TestEventRep_Update","","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:59 GMT 2025","","EventRepSuite","",""
"","124","Duplicate login error","EmployeeRepSuite","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","TestEmployeeRep_Add","",""
"","500","Artwork not found","EventRepSuite","Sun Nov 02 21:03:58 GMT 2025","passed","Sun Nov 02 21:03:58 GMT 2025","","TestEventRep_AddArtworksToEvent","",""
"","129","TestAuthorRep_HasArtworks","","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","AuthorRepSuite","",""
"","140","Success","EmployeeRepSuite","Sun Nov 02 21:03:55 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","TestEmployeeRep_GetByID","",""
"","538","TestEventRep_GetByID","","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:57 GMT 2025","","EventRepSuite","",""
"","1","TestAuthEmployee_RegisterEmployee","","Sun Nov 02 21:02:21 GMT 2025","passed","Sun Nov 02 21:02:21 GMT 2025","","AuthEmployeeServiceSuite","",""
"","1","TestUserService_ChangeSubscribeToMailing","","Sun Nov 02 21:02:23 GMT 2025","passed","Sun Nov 02 21:02:23 GMT 2025","","UserServiceSuite","",""
"","209","Success","EmployeeRepSuite","Sun Nov 02 21:03:55 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","TestEmployeeRep_GetAll","",""
"","20","Not found","UserRepSuite","Sun Nov 02 21:03:55 GMT 2025","passed","Sun Nov 02 21:03:55 GMT 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","330","TestArtworkRep_Add","","Sun Nov 02 21:03:59 GMT 2025","passed","Sun Nov 02 21:04:00 GMT 2025","","ArtworkRepSuite","",""
"","143","Success","EmployeeRepSuite","Sun Nov 02 21:03:55 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","TestEmployeeRep_GetByLogin","",""
"","1346","TestEventRep_GetEventsOfArtworkOnDate","","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:58 GMT 2025","","EventRepSuite","",""
"","109","Success","AdminRepSuite","Sun Nov 02 21:03:56 GMT 2025","passed","Sun Nov 02 21:03:56 GMT 2025","","TestAdminRep_GetAll","",""
