"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","TestSearcher_GetArtworksFromEvent","","Sat Nov 22 08:20:35 UTC 2025","passed","Sat Nov 22 08:20:35 UTC 2025","","SearcherServiceSuite","",""
"","80","Success","CollectionRepSuite","Sat Nov 22 08:22:16 UTC 2025","passed","Sat Nov 22 08:22:16 UTC 2025","","TestCollectionRep_Update","",""
"","103","TestArtworkRep_Delete","","Sat Nov 22 08:22:17 UTC 2025","passed","Sat Nov 22 08:22:17 UTC 2025","","ArtworkRepSuite","",""
"","0","TestUserService_GetSelf","","Sat Nov 22 08:20:35 UTC 2025","passed","Sat Nov 22 08:20:35 UTC 2025","","UserServiceSuite","",""
"","286","TestEmployeeRep_Delete","","Sat Nov 22 08:22:16 UTC 2025","passed","Sat Nov 22 08:22:16 UTC 2025","","EmployeeRepSuite","",""
"","11","Not found","UserRepSuite","Sat Nov 22 08:22:15 UTC 2025","passed","Sat Nov 22 08:22:16 UTC 2025","","TestUserRep_Delete","",""
"","516","Success","EventRepSuite","Sat Nov 22 08:22:18 UTC 2025","passed","Sat Nov 22 08:22:19 UTC 2025","","TestEventRep_GetEventsOfArtworkOnDate","",""
"","1","TestEventService_GetArtworksFromEvent","","Sat Nov 22 08:20:35 UTC 2025","passed","Sat Nov 22 08:20:35 UTC 2025","","EventServiceSuite","",""
"","86","Success","ArtworkRepSuite","Sat Nov 22 08:22:17 UTC 2025","passed","Sat Nov 22 08:22:17 UTC 2025","","TestArtworkRep_Delete","",""
"","0","TestAuthZ_Authz_GetEmployeeID","","Sat Nov 22 08:20:32 UTC 2025","passed","Sat Nov 22 08:20:32 UTC 2025","","AuthZServiceSuite","",""
"","508","TestEmployeeRep_Update","","Sat Nov 22 08:22:16 UTC 2025","passed","Sat Nov 22 08:22:16 UTC 2025","","EmployeeRepSuite","",""
"","216","TestUserRep_GetAllSubscribed","","Sat Nov 22 08:22:15 UTC 2025","passed","Sat Nov 22 08:22:15 UTC 2025","","UserRepSuite","",""
"","255","TestUserRep_Update","","Sat Nov 22 08:22:15 UTC 2025","passed","Sat Nov 22 08:22:15 UTC 2025","","UserRepSuite","",""
"","0","TestAdminService_GetAllUsers","","Sat Nov 22 08:20:32 UTC 2025","passed","Sat Nov 22 08:20:32 UTC 2025","","AdminServiceSuite","",""
"","378","Update function returns error","EventRepSuite","Sat Nov 22 08:22:19 UTC 2025","passed","Sat Nov 22 08:22:20 UTC 2025","","TestEventRep_Update","",""
"","52","Success","UserRepSuite","Sat Nov 22 08:22:15 UTC 2025","passed","Sat Nov 22 08:22:15 UTC 2025","","TestUserRep_Delete","",""
"","0","TestAuthorServ_Update","","Sat Nov 22 08:20:33 UTC 2025","passed","Sat Nov 22 08:20:33 UTC 2025","","AuthorServiceSuite","",""
"","108","Success","AdminRepSuite","Sat Nov 22 08:22:17 UTC 2025","passed","Sat Nov 22 08:22:17 UTC 2025","","TestAdminRep_GetAll","",""
"","71","Success","UserRepSuite","Sat Nov 22 08:22:15 UTC 2025","passed","Sat Nov 22 08:22:15 UTC 2025","","TestUserRep_GetByLogin","",""
