"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","111","TestAuthorRep_Update","","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","AuthorRepSuite","",""
"","0","TestAuthorServ_Update","","Wed Nov 19 13:00:17 UTC 2025","passed","Wed Nov 19 13:00:17 UTC 2025","","AuthorServiceSuite","",""
"","260","TestArtworkRep_Add","","Wed Nov 19 13:01:55 UTC 2025","passed","Wed Nov 19 13:01:55 UTC 2025","","ArtworkRepSuite","",""
"","196","TestUserRep_GetByLogin","","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","UserRepSuite","",""
"","64","Duplicate login error","UserRepSuite","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","TestUserRep_Add","",""
"","16","Not found","EventRepSuite","Wed Nov 19 13:01:53 UTC 2025","passed","Wed Nov 19 13:01:53 UTC 2025","","TestEventRep_Delete","",""
"","850","TestEventRep_Add","","Wed Nov 19 13:01:52 UTC 2025","passed","Wed Nov 19 13:01:53 UTC 2025","","EventRepSuite","",""
"","1","TestCollectionServ_Delete","","Wed Nov 19 13:00:17 UTC 2025","passed","Wed Nov 19 13:00:17 UTC 2025","","CollectionServiceSuite","",""
"","0","TestAuthAdmin_LoginAdmin","","Wed Nov 19 13:00:16 UTC 2025","passed","Wed Nov 19 13:00:16 UTC 2025","","AuthAdminServiceSuite","",""
"","196","Success with empty filter","ArtworkRepSuite","Wed Nov 19 13:01:55 UTC 2025","passed","Wed Nov 19 13:01:55 UTC 2025","","TestArtworkRep_GetAllArtworks","",""
"","92","Update function returns error","EmployeeRepSuite","Wed Nov 19 13:01:55 UTC 2025","passed","Wed Nov 19 13:01:55 UTC 2025","","TestEmployeeRep_Update","",""
"","252","TestUserRep_UpdateSubscribeToMailing","","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","UserRepSuite","",""
"","69","Success","CollectionRepSuite","Wed Nov 19 13:01:55 UTC 2025","passed","Wed Nov 19 13:01:55 UTC 2025","","TestCollectionRep_Update","",""
"","16","Not found","CollectionRepSuite","Wed Nov 19 13:01:55 UTC 2025","passed","Wed Nov 19 13:01:55 UTC 2025","","TestCollectionRep_GetByID","",""
"","113","TestUserRep_GetAll","","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","UserRepSuite","",""
"","123","Success","EmployeeRepSuite","Wed Nov 19 13:01:55 UTC 2025","passed","Wed Nov 19 13:01:55 UTC 2025","","TestEmployeeRep_Add","",""
"","0","TestAuthorServ_GetAll","","Wed Nov 19 13:00:17 UTC 2025","passed","Wed Nov 19 13:00:17 UTC 2025","","AuthorServiceSuite","",""
"","324","TestEmployeeRep_Add","","Wed Nov 19 13:01:55 UTC 2025","passed","Wed Nov 19 13:01:55 UTC 2025","","EmployeeRepSuite","",""
"","92","Success","UserRepSuite","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","TestUserRep_Update","",""
"","9","Not found","UserRepSuite","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","14","Not found","AuthorRepSuite","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","TestAuthorRep_Delete","",""
"","89","Duplicate login error","AdminRepSuite","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","TestAdminRep_Update","",""
"","1965","TestEventRep_GetCollectionsStat","","Wed Nov 19 13:01:52 UTC 2025","passed","Wed Nov 19 13:01:54 UTC 2025","","EventRepSuite","",""
"","65","TestAdminRep_Add","","Wed Nov 19 13:01:56 UTC 2025","passed","Wed Nov 19 13:01:56 UTC 2025","","AdminRepSuite","",""
