"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48","Duplicate error","AuthorRepSuite","Wed Nov 19 08:45:34 UTC 2025","passed","Wed Nov 19 08:45:34 UTC 2025","","TestAuthorRep_Add","",""
"","1","TestAuthAdmin_LoginAdmin","","Wed Nov 19 08:43:35 UTC 2025","passed","Wed Nov 19 08:43:35 UTC 2025","","AuthAdminServiceSuite","",""
"","70","Success","AdminRepSuite","Wed Nov 19 08:45:34 UTC 2025","passed","Wed Nov 19 08:45:34 UTC 2025","","TestAdminRep_GetByID","",""
"","120","Success","AdminRepSuite","Wed Nov 19 08:45:34 UTC 2025","passed","Wed Nov 19 08:45:34 UTC 2025","","TestAdminRep_GetAll","",""
"","96","TestCollectionRep_Add","","Wed Nov 19 08:45:30 UTC 2025","passed","Wed Nov 19 08:45:30 UTC 2025","","CollectionRepSuite","",""
"","17","Not found","CollectionRepSuite","Wed Nov 19 08:45:30 UTC 2025","passed","Wed Nov 19 08:45:30 UTC 2025","","TestCollectionRep_GetByID","",""
"","527","Duplicate error","EventRepSuite","Wed Nov 19 08:45:30 UTC 2025","passed","Wed Nov 19 08:45:31 UTC 2025","","TestEventRep_Add","",""
"","1","TestAuthUser_RegisterUser","","Wed Nov 19 08:43:35 UTC 2025","passed","Wed Nov 19 08:43:35 UTC 2025","","AuthUserServiceSuite","",""
"","24","Not found","UserRepSuite","Wed Nov 19 08:45:34 UTC 2025","passed","Wed Nov 19 08:45:34 UTC 2025","","TestUserRep_GetByLogin","",""
"","1","TestMailingService_SendMailToAllUsers","","Wed Nov 19 08:43:43 UTC 2025","passed","Wed Nov 19 08:43:43 UTC 2025","","MailingServiceSuite","",""
"","27","Update function returns error","AuthorRepSuite","Wed Nov 19 08:45:34 UTC 2025","passed","Wed Nov 19 08:45:34 UTC 2025","","TestAuthorRep_Update","",""
