"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","76","TestAdminRep_Add","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","AdminRepSuite","",""
"","102","TestUserRep_GetByLogin","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","UserRepSuite","",""
"","18","Not found","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_Delete","",""
"","223","TestUserRep_UpdateSubscribeToMailing","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","UserRepSuite","",""
"","301","TestUserRep_GetAll","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","UserRepSuite","",""
"","72","Duplicate login error","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_Add","",""
"","92","TestAdminRep_GetByID","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","AdminRepSuite","",""
"","136","TestAdminRep_GetByLogin","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","AdminRepSuite","",""
"","101","Success - disable subscription","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","70","Success","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_GetByID","",""
"","23","Not found","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_GetByLogin","",""
"","94","Duplicate login error","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_Update","",""
"","16","Not found","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_Update","",""
"","232","TestUserRep_Add","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","UserRepSuite","",""
"","16","Not found","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_GetByID","",""
"","22","Not found","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_UpdateSubscribeToMailing","",""
"","116","TestAdminRep_GetAll","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","AdminRepSuite","",""
"","72","Success","AdminRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestAdminRep_GetByID","",""
"","79","Success","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_GetByLogin","",""
"","50","Success","AdminRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestAdminRep_GetByLogin","",""
"","99","TestAdminRep_Update","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","AdminRepSuite","",""
"","71","Success","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_Delete","",""
"","70","Success","UserRepSuite","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","TestUserRep_Add","",""
"","90","TestUserRep_Delete","","Tue Sep 23 19:11:51 GMT 2025","passed","Tue Sep 23 19:11:51 GMT 2025","","UserRepSuite","",""
