"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","242","TestArtworkRep_GetByID","","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","ArtworkRepSuite","",""
"","92","TestAuthorRep_Add","","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","AuthorRepSuite","",""
"","22","Not found","CollectionRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestCollectionRep_GetByID","",""
"","8","Author not found","AuthorRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestAuthorRep_HasArtworks","",""
"","279","TestArtworkRep_Update","","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:49 GMT 2025","","ArtworkRepSuite","",""
"","17","Not found","ArtworkRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestArtworkRep_Update","",""
"","13","Not found","AuthorRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestAuthorRep_Update","",""
"","123","Update function returns error","EmployeeRepSuite","Wed Sep 24 13:36:49 GMT 2025","passed","Wed Sep 24 13:36:49 GMT 2025","","TestEmployeeRep_Update","",""
"","52","Success","AdminRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestAdminRep_GetByLogin","",""
"","151","TestEmployeeRep_GetByLogin","","Wed Sep 24 13:36:49 GMT 2025","passed","Wed Sep 24 13:36:49 GMT 2025","","EmployeeRepSuite","",""
"","230","TestUserRep_Delete","","Wed Sep 24 13:36:47 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","UserRepSuite","",""
"","39","Duplicate error","CollectionRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestCollectionRep_Add","",""
"","157","Success","EmployeeRepSuite","Wed Sep 24 13:36:49 GMT 2025","passed","Wed Sep 24 13:36:49 GMT 2025","","TestEmployeeRep_Update","",""
"","107","TestArtworkRep_Delete","","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","ArtworkRepSuite","",""
"","17","Not found","UserRepSuite","Wed Sep 24 13:36:47 GMT 2025","passed","Wed Sep 24 13:36:47 GMT 2025","","TestUserRep_Update","",""
"","20","Not found","EmployeeRepSuite","Wed Sep 24 13:36:49 GMT 2025","passed","Wed Sep 24 13:36:49 GMT 2025","","TestEmployeeRep_GetByLogin","",""
"","17","Not found","UserRepSuite","Wed Sep 24 13:36:47 GMT 2025","passed","Wed Sep 24 13:36:47 GMT 2025","","TestUserRep_GetByID","",""
"","57","Success","CollectionRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestCollectionRep_GetByID","",""
"","131","Success","UserRepSuite","Wed Sep 24 13:36:47 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestUserRep_GetAllSubscribed","",""
"","63","Success","CollectionRepSuite","Wed Sep 24 13:36:48 GMT 2025","passed","Wed Sep 24 13:36:48 GMT 2025","","TestCollectionRep_Delete","",""
"","73","Duplicate login error","UserRepSuite","Wed Sep 24 13:36:47 GMT 2025","passed","Wed Sep 24 13:36:47 GMT 2025","","TestUserRep_Add","",""
