"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","62","TestUserRep_GetAll","","Mon Sep 22 12:33:59 GMT 2025","passed","Mon Sep 22 12:33:59 GMT 2025","","UserRepSuite","",""
"","0","TestUserService_GetSelf","","Mon Sep 22 12:32:19 GMT 2025","passed","Mon Sep 22 12:32:19 GMT 2025","","UserServiceSuite","",""
"","0","TestUserService_ChangeSubscribeToMailing","","Mon Sep 22 12:32:19 GMT 2025","passed","Mon Sep 22 12:32:19 GMT 2025","","UserServiceSuite","",""
